job_id,company_id,title,description,max_salary,med_salary,min_salary,pay_period,formatted_work_type,location,applies,original_listed_time,remote_allowed,views,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,scraped
4119096057,100974631.0,Clinical Prompt Engineer (Board Certified Behavior Analyst - Remote),"Frontera Health is revolutionizing pediatric healthcare by developing a cutting-edge, tech-enabled platform that delivers essential therapies to rural families. Our platform leverages AI/ML to create a robust video-based data model for early intervention and developmental disorders. By collaborating closely with parents, caregivers, and clinical partners, we're bridging the gap in access to care, improving health equity, and providing personalized treatment plans. Backed by leading investors like Lightspeed and Lux, Frontera Health is poised for rapid growth.

Our ABA direct services are designed to meet the unique needs of children in underserved communities, providing them with the support and resources they require to reach their full potential. We are passionate about ensuring that every child, regardless of their location or socioeconomic status, has access to high-quality healthcare. By leveraging our technology platform and partnering with local providers, we are able to deliver effective ABA therapy to families who may otherwise have limited access to these essential services.

Clinical Prompt Engineer

Responsibilities:

As a Clinical Prompt Engineer at Frontera Health, you will leverage your expertise as a Board Certified Behavior Analyst (BCBA) to develop and refine AI prompts that generate high-quality clinical output for clinical review. You review documents and provide feedback to ensure outputs are accurate, ethically-sound, and clinically appropriate.

Clinical Prompt Development: Craft prompts that accurately capture and reflect ABA principles, assessment procedures, and treatment methodologies. Ensure content aligns with best practices in behavioral intervention.Model Fine-tuning: Collaborate with data scientists and machine learning engineers to fine-tune LLMs on specialized healthcare datasets, improving their performance and accuracy. Help translate clinical expertise into effective prompt engineering strategies.Evaluation and Iteration: Develop metrics and methodologies to evaluate the quality of generated responses and continuously iterate on prompts to enhance performance.Ethical Considerations: Adhere to strict ethical guidelines and ensure that AI-generated responses are unbiased, respectful, and aligned with medical best practices.Knowledge Management: Stay up-to-date with the latest advancements in natural language processing, machine learning, and healthcare technology, as well as current research and best practice in ABA therapy.

Qualifications:

Current BCBA certification with 5+ years of clinical experience in clinic and/or home based services Proficiency in conducting and interpreting common ABA assessments (e.g., VB-MAPP, ABLLS-R, AFLS, FBAs)Extensive experience in treatment planning, goal writing, and progress monitoring Strong technical understanding of behavioral principals and ABA methodologies Strong analytical and technical writing abilitiesFamiliarity with large language models and their applications.Ability to work effectively in a collaborative team environment.A passion for healthcare and a desire to leverage AI to improve patient outcomes.

Preferred Qualifications:

Experience with AI/ML technologiesExperience working with healthcare-specific datasets and applications.Experience with cloud platforms like AWS, GCP, or Azure.Familiarity with prompt engineering concepts and best practices 

Why Frontera Health?

Opportunity to be at the forefront of innovation in pediatric healthcare.Work on challenging and impactful projects that leverage cutting-edge AI/ML technologies.Collaborate with a talented and passionate team in a fast-paced and dynamic environment.Make a real difference in the lives of children and families in rural communities.Competitive salary and benefits package.

Join us in building the future of behavioral healthcare!

We have determined a salary range for this position that takes into account several factors including experience, knowledge, education, skills, and abilities. Please note that the salary information is a general guideline and the exact salary will be determined based on the individual's qualifications and experience, with consideration given to the factors listed above. All full time employee benefits include a stake in shared success through stock options, health benefits, 401(k) plan, and responsible PTO.

Expected salary range in Denver

$75,000—$95,000 USD

Frontera Health, Inc. is committed to creating and maintaining a diverse, equitable, and inclusive workplace where everyone feels valued, respected, and has the opportunity to thrive. We believe that our differences make us stronger and that all employees, regardless of their background, experiences, or abilities, contribute to our success.

We are committed to:

Providing equal employment opportunities to all qualified individuals, without regard to race, color, religion, sex, national origin, disability status, sexual orientation, gender identity or expression, age, genetic information, veteran status, or any other characteristic protected by law.Fostering a culture of inclusion and belonging where everyone feels valued and respected.Providing reasonable accommodations to employees with disabilities.Continuously learning and improving our DE&I practices.

We will achieve this commitment by:

Recruiting and hiring a diverse workforce that reflects the communities we serve.Creating and maintaining an inclusive work environment that is free from discrimination and harassment.Actively listening to and addressing the needs and concerns of all employees.

We believe that diversity, equity, and inclusion are essential to our success as a company and to our mission of serving the pediatric behavioral health community. We are committed to continuous improvement in this area and welcome feedback from all employees.",95000.0,,75000.0,YEARLY,Full-time,"Denver, CO",76.0,1736299151000,1.0,558.0,https://www.linkedin.com/jobs/view/4119096057/?trk=jobs_biz_prem_srch,https://grnh.se/286df4147us,OffsiteApply,1741224115000,,Entry level,,1736299151000,grnh.se,0,FULL_TIME,USD,BASE_SALARY,1739999881
4120701336,96139831.0,Prompt Engineer,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Prompt Engineer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
To apply to this role, you will need to be proficient in either Python and/or JavaScript. Your role will require proficiency in at least one programming language (JavaScript, Python, C#, C++, HTML, SQL, or Swift) in order to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual level)Proficient in either Python and/or JavaScriptExcellent writing and grammar skillsA bachelor's degree (completed or in progress)Previous experience as a Software Developer, Coder, Software Engineer, or Programmer
Note: Payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD. This job is only available to those in the US, UK, Canada, Australia, or New Zealand. Those located outside of these countries will not see work or assessments available on our site at this time.",,,,,Contract,Greater Cleveland,149.0,1736523700000,1.0,905.0,https://www.linkedin.com/jobs/view/4120701336/?trk=jobs_biz_prem_srch,https://app.dataannotation.tech/worker_signup?projects=PROG_SA&worker_src=L&utm_source=linkedin&utm_medium=listing&utm_campaign=generalist&utm_adgroup=prompt_engineer&utm_content=cleveland_oh&post_id=,OffsiteApply,1754667700000,,,,1739461607000,,0,CONTRACT,,,1739999812
4122601239,4980942.0,Prompt Engineer for George (all humans),"Make a difference in the financial life of millions of people: At Erste Digital you are co-creating the digital future, in which better financial health is possible. #believeinyourself
We are part of Erste Group – the largest banking group in Central and Eastern Europe with more than 2,500 branches and over 45,000 employees. Our more than 2,000 IT experts and enthusiasts are the bank's Digital Muscle.
Over 10 million people across Europe organize their personal finances with George. Where design meets technology, George stands out on an open platform. We invite you to develop this platform with us into the next dimension. We achieve this by empowering people to understand, manage and, last but not least, enjoy one of their most personal things: their money. Join us in our agile environment and make banking simple, intelligent and personal again!
Our George User Interaction team is looking for a Conversational AI Specialist that bridges the gap between technology and human interaction, crafting systems that are functional, engaging, and adaptive to our users’ needs.
What to do:Craft Engaging Conversations: Develop innovative and engaging conversational experiences using cutting-edge natural language processing (NLP) and machine learning techniques.Design Smarter Algorithms: Optimize and design algorithms to enhance the quality, creativity, and variety of generated prompts.Elevate Chatbot Performance: Analyze and evaluate model outputs to refine and improve chatbot communication.Collaborate and Innovate: Work closely with our team to brainstorm, share ideas, and co-create seamless AI-powered solutions.Bring Fresh Perspectives: Introduce new approaches, tools, and insights to keep us at the forefront of conversational AI.
You check these boxes:Experience in chatbot development using ChatGPT and preferably IBM Watson AssistantProficiency in generative AI for output generationUnderstanding of natural language principles and human communication (University degree in linguistics is an advantage)Familiarity with modern research trends in machine learning and NLPKnowledge of agile development principlesEagerness to learn, tackle new challenges, and gain experiencesStrong analytical thinkingWillingness to travel periodically for in-person collaboration with the teams working on George in Prague and ViennaProficiency in English
Why you will like us:The opportunity to work on innovative projects of Erste in the field of artificial intelligence and machine learningPossibility to benefit and learn from our international, talented and passionate community at ErsteInterest groups and clubs: Take part in discussions and get involved in projects. Numerous interest groups invite you to engage with a topicHealth Centre – The Erste Campus operates a fully equipped health center that offers all employees a high standard of medical services during working hours.Employee benefits – Benefit from special conditions for financial services and insurances, supermarkets, clothing stores and many more.Employee Referral Program – Become a talent scout for career opportunities in IT. We are rewarding every successful referral for Erste DigitalA competitive and performance-related salary dependent on your professional and personal qualifications is granted - the minimum wage for this position in accordance with the respective collective agreement is EUR 53.802,-- gross per year. But this is just a formality, we are more than happy to discuss your actual expectations.
The way we are:Erste Group considers the diversity of its employees as key to innovation and success. As employer we are proud to offer everyone equal chances, irrespective of age, skin colour, religious belief, gender, sexual orientation or origin.",,,,,Full-time,"Innere Stadt, Vienna, Austria",72.0,1736849158000,,713.0,https://www.linkedin.com/jobs/view/4122601239/?trk=jobs_biz_prem_srch,https://easyapply.jobs/r/VoIWXsV23qXrlV4z5dKL,OffsiteApply,1742033118000,,Mid-Senior level,,1738833252000,easyapply.jobs,1,FULL_TIME,,,1740627515
4123653294,89712995.0,Senior Prompt Engineer,"The Opportunity
Are you looking for a supportive, collaborative workplace with great teams and inspiring leaders? You’ve come to the right place. We’re looking for ambitious people who share our values and want to make every day better for people around the world. If this sounds like you, and the career below sounds exciting, we’d like to hear from you.
We are looking for an experienced and highly skilled Senior Prompt Engineer to join our innovative team. The ideal candidate will possess extensive knowledge and experience in developing and implementing solutions using the Generative AI and AL, ML and NLP. This role requires a strong understanding of business processes and the ability to design and deploy scalable and efficient applications. The senior prompt engineer will lead projects, mentor junior developers, and work closely with business stakeholders to deliver high-quality solutions that meet organizational goals.
We are looking for someone with: 5+ years experience in a development role2-4 years experience in developing and fine-tuning prompts for large language models (LLMs) and other generative AI systems to maximize performance, accuracy, and relevance in various business contexts.Reviews current software framework to identify defects and opportunities to improve performance and stabilityStrong technical/development skillsAbility to manage and lead multiple initiatives across multiple teamsResponds well to ambiguity and works efficiently to clarify situations and outcomesExperience implementing in cloud infrastructure (Azure preferably)Languages such as .NET, Java, Javascript, HTML5, CSS3, REACT, NodeJS and/or similar technologiesCollaborative attitude, willingness to work with team members; able to coach, participate in code reviews, support or drive design sessionsConstantly learns from both success and failureGood problem-solving skills that enable you to manage through creative abrasionGood verbal and written communication; able to effectively articulate technical vision, possibilities and outcomes You will stand out if you have:Developing software for Life insurance experience an asset On the job you will:Ensure progress against important milestones where consistent and coordinated implementation is requiredMaintain a perspective on impact of change on patterns required for implementationDevelop patterns and documentation to ensure ongoing maintenance of technical and regulatory solutionsStand as the Subject Matter Expert across various topics to understand implications on Manulife’s technology strategyTranslate requirements for multi-disciplinary, complex programs into technical specifications applicable across a broad range of projectsEvaluate existing technology standards and redefine new solutions utilizing emerging technologies while ensuring compliance with program-level requirementsWork with partner teams to redesign process flows when necessary
Working Arrangement: Hybrid
What motivates you?You obsess about customers, listen, engage and act for their benefit You think big, with curiosity to discover ways to use your agile mindset and enable business outcomes You thrive in teams, and enjoy getting things done together You take ownership and build solutions, focusing on what matters You do what is right, work with integrity and speak up You share your humanity, helping us build a diverse and inclusive work environment for everyone Our commitment to you:Our mission; to be a part of making Decisions Easier and Lives Better A leadership team dedicated to your growth and success A bold ambition and set of goals to be a leader in driving transformation in our industry Our best. Every day. 
Manulife is an Equal Opportunity EmployerAt Manulife/John Hancock, we embrace our diversity. We strive to attract, develop and retain a workforce that is as diverse as the customers we serve and to foster an inclusive work environment that embraces the strength of cultures and individuals. We are committed to fair recruitment, retention, advancement and compensation, and we administer all of our practices and programs without discrimination on the basis of race, ancestry, place of origin, colour, ethnic origin, citizenship, religion or religious beliefs, creed, sex (including pregnancy and pregnancy-related conditions), sexual orientation, genetic characteristics, veteran status, gender identity, gender expression, age, marital status, family status, disability, or any other ground protected by applicable law. It is our priority to remove barriers to provide equal access to employment. A Human Resources representative will work with applicants who request a reasonable accommodation during the application process. All information shared during the accommodation request process will be stored and used in a manner that is consistent with applicable laws and Manulife/John Hancock policies",,,,,Full-time,"Makati, National Capital Region, Philippines",12.0,1736849031000,,162.0,https://www.linkedin.com/jobs/view/4123653294/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1742033031000,,Mid-Senior level,,1739236438000,,0,FULL_TIME,,,1739999735
4124109063,2691.0,Senior Prompt Engineer,"The Opportunity

Are you looking for a supportive, collaborative workplace with great teams and inspiring leaders? You’ve come to the right place. We’re looking for ambitious people who share our values and want to make every day better for people around the world. If this sounds like you, and the career below sounds exciting, we’d like to hear from you.

We are looking for an experienced and highly skilled Senior Prompt Engineer to join our innovative team. The ideal candidate will possess extensive knowledge and experience in developing and implementing solutions using the Generative AI and AL, ML and NLP. This role requires a strong understanding of business processes and the ability to design and deploy scalable and efficient applications. The senior prompt engineer will lead projects, mentor junior developers, and work closely with business stakeholders to deliver high-quality solutions that meet organizational goals.

We Are Looking For Someone With

A degree, or equivalent, of Business Administration, Computer Science, Information Systems/Technology or related disciplines5+ years experience in a development role2-4 years experience in developing and fine-tuning prompts for large language models (LLMs) and other generative AI systems to maximize performance, accuracy, and relevance in various business contexts.Understand AI, ML, and NLP with Conversational and Language ExpertiseKnowledge about Prompt Engineering with RAG (Retrieval Augmented Generation)Automated Prompt Engineering, Prompt Patterns, Orchestration/API knowledge etc.

You Will Stand Out If You Have

Knowledge in different types of Prompt Engineering Techniques like N-Shot – Zero/Few Shots, Chain of Thought Prompting (CoT), Knowledge Generation Prompting, Automatic Chain-of-Thought (Auto-CoT), Tree of Thought Prompting (ToT) etc.Knowledge about Prompt Templates using Lang-Chain FrameworkProficiency in programming language such as python would be an added advantage

On The Job You Will

Create and fine-tune prompts for large language models (LLMs) and other generative AI systems to maximize performance, accuracy, and relevance in various business contexts.Provide technical leadership and mentorship to junior developers and other team members.Conduct code reviews to ensure adherence to best practices and coding standards.Lead prompt experimentation initiatives, including A/B testing, to assess the effectiveness of different prompt designs and improve model outcomes.Maintain clear documentation of prompt engineering methodologies, test results, and best practices. Provide regular updates on prompt performance and optimizations.Ensure that prompt engineering adheres to ethical AI practices, minimizing biases and ensuring responsible AI usage across all models.Ensure solutions are scalable, secure, and compliant with organizational policies and industry standards.

Working Arrangement: Hybrid

What motivates you?

You obsess about customers, listen, engage and act for their benefitYou think big, with curiosity to discover ways to use your agile mindset and enable business outcomesYou thrive in teams, and enjoy getting things done togetherYou take ownership and build solutions, focusing on what mattersYou do what is right, work with integrity and speak upYou share your humanity, helping us build a diverse and inclusive work environment for everyone

Our Commitment To You

Our mission; to be a part of making Decisions Easier and Lives BetterA leadership team dedicated to your growth and successA bold ambition and set of goals to be a leader in driving transformation in our industryOur best. Every day.

About Manulife And John Hancock

Manulife Financial Corporation is a leading international financial services provider, helping people make their decisions easier and lives better. To learn more about us, visit https://www.manulife.com/en/about/our-story.html.

Manulife is an Equal Opportunity Employer

At Manulife/John Hancock, we embrace our diversity. We strive to attract, develop and retain a workforce that is as diverse as the customers we serve and to foster an inclusive work environment that embraces the strength of cultures and individuals. We are committed to fair recruitment, retention, advancement and compensation, and we administer all of our practices and programs without discrimination on the basis of race, ancestry, place of origin, colour, ethnic origin, citizenship, religion or religious beliefs, creed, sex (including pregnancy and pregnancy-related conditions), sexual orientation, genetic characteristics, veteran status, gender identity, gender expression, age, marital status, family status, disability, or any other ground protected by applicable law.

It is our priority to remove barriers to provide equal access to employment. A Human Resources representative will work with applicants who request a reasonable accommodation during the application process. All information shared during the accommodation request process will be stored and used in a manner that is consistent with applicable laws and Manulife/John Hancock policies. To request a reasonable accommodation in the application process, contact recruitment@manulife.com.

Working Arrangement

Hybrid",,,,,Full-time,"Makati, National Capital Region, Philippines",8.0,1736859204000,,148.0,https://www.linkedin.com/jobs/view/4124109063/?trk=jobs_biz_prem_srch,https://careers.manulife.com/global/en/job/MFZMFIUSJR25010645EXTERNALENGLOBAL/Senior-Prompt-Engineer?utm_source=linkedin&utm_medium=phenom-feeds&source=Linkedin,OffsiteApply,1742043692000,,Entry level,,1738785270000,careers.manulife.com,0,FULL_TIME,,,1739999735
4124735410,1586.0,"Sr. Prompt Engineer, Trustworthy Shopping Experience (TSE)","Description

Prompt engineering is the art of designing and crafting effective prompts or instructions for Generative Artificial Intelligence (AI) Models. These prompts guide AI systems and instruct Large Language Models (LLMs) to deliver optimal outputs.

As a Prompt Engineer, you will be the wordsmith behind the scenes, crafting the magic that unlocks a new generation of AI tools. In this ground breaking role, you will be a key player in developing and refining prompt engineering techniques, constantly exploring new ways to optimize generative AI. If you are enthusiastic about application of AI solutions to solve real world problems, ready to push the boundaries and become a pioneer in the world of AI, this is the role for you.

Key job responsibilities

 You will design prompts, guiding large language models to generate specific, accurate and exceptional responses. You will wield the power of words, crafting concise and creative prompts that steer AI towards the desired outcome, fine-tuning results and ensuring accuracy. You will work closely with Product Leads, Data engineers, Developers, and other creative minds to understand needs and translate them into effective prompts, maximizing the impact of AI solutions. You will be responsible to Test and assess the effectiveness of both existing and newly developed prompts. You will be responsible for developing and maintaining a comprehensive library of prompts, ensuring clarity and effectiveness, while fostering best practice sharing. You will work with cross functional teams to integrate prompt engineering models into production environments. You will leverage the power of prompt engineering to identify and enhance customer trust by eliminating risks related to counterfeit, infringements, etc.

A day in the life

Your day will be dynamic, collaborative and focused on driving innovation and excellence in prompt engineering. You will participate in collaborative meetings with Product and Program Managers and developers across cross function teams to discuss design requirements, brainstorm on ideas and share insights on design approach. You will spend time analyzing data related to prompt effectiveness and model performance. You will create playbooks to document findings, prepare reports and share updates with various stakeholders. You will troubleshoot issues, address real time challenges and implement scalable solutions.

About The Team

The Trustworthy Shopping Experience (TSE) team strives to guarantee customers a trustworthy shopping and ordering experience so they can shop with confidence on Amazon. We do this by (1) eliminating catalog defects, (2) ensuring listings are compliant with Amazon’s selling policies, (3) helping customers find selling partners that have a good ordering and fulfillment record, (4) ensuring customers receive authentic products in the condition they expect, and (5) in the rare chance the order experience does not meet customer expectations, protecting them by making things right with our A-to-z Guarantee. Our selling partners are also our customers and we work hard to educate and support them to facilitate a positive and friction-free selling partner experience. We design and implement policies, tools and technology innovations to protect the buying experience on Amazon while minimizing friction for sellers.

We are looking for a Prompt Engineer with a passion for Generative AI, Innovation with analytical and communication skills. You will enjoy working with technology, enabling you to leverage your insights to drive automation and develop tools for our Operations teams., thereby, enhancing customer e experience. You will collaborate with Software Engineering, Data Science, Product Management, Program Management and Operations Teams to build a deeper understanding of Operational performance and drive improvements which directly influence Amazon’s bottom-line.

Basic Qualifications

 3+ years of program or project management experience 3+ years of working cross functionally with tech and non-tech teams experience 3+ years of defining and implementing process improvement initiatives using data and metrics experience Knowledge of Excel (Pivot Tables, VLookUps) at an advanced level and SQL Experience defining program requirements and using data and metrics to determine improvements

Preferred Qualifications

 3+ years of driving end to end delivery, and communicating results to senior leadership experience 3+ years of driving process improvements experience Experience in stakeholder management, dealing with multiple stakeholders at varied levels of the organization Experience building processes, project management, and schedules

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.


Company - ADCI - BLR 14 SEZ

Job ID: A2871611",,,,,Full-time,"Bengaluru, Karnataka, India",26.0,1736778930000,,193.0,https://www.linkedin.com/jobs/view/4124735410/?trk=jobs_biz_prem_srch,https://www.amazon.jobs/jobs/2871611/sr-prompt-engineer-trustworthy-shopping-experience-tse?cmpid=SPLICX0248M&utm_source=linkedin.com&utm_campaign=cxro&utm_medium=social_media&utm_content=job_posting&ss=paid,OffsiteApply,1741975698000,,Mid-Senior level,,1738923235000,www.amazon.jobs,0,FULL_TIME,,,1739999735
4125195869,1046969.0,Prompt Engineer - On Site,"In order to apply for a position at Lumeris, you must create an account using your email address and a password of your choosing. This account will allow you to receive notifications each step of the way through the job application process. With these updates, you’ll never have to wonder where you are in the process. Additionally, we can easily send pertinent documents to you for your review. Once you create the account, you may apply to any position you feel is a good fit without having to re-enter information. Thank you for your interest in Lumeris.

Position:
Prompt Engineer - On Site

Position Summary:
As a Prompt Engineer, you will play a pivotal role in designing and implementing AI-driven interactions tailored for a healthcare environment. You will collaborate with cross-functional teams, including software developers, UX/UI designers, data scientists, product managers and healthcare professionals. Your work will directly influence how patients and healthcare providers interact with and benefit from our technology.

Job Description:
Key Responsibilities

Develop, test, and refine AI prompts to ensure they are clear, accurate, and contextually relevant Analyze user interactions with AI to identify areas for improvement and optimize communication pathways to enhance user experience.Work closely with solution architects, technical architects and developers to integrate prompts into the AI models and other parts of the application, effectively.Liaise with healthcare experts to ensure prompts meet clinical accuracy and compliance standards.Gather and interpret user feedback to refine and innovate prompt strategies.Contribute to the design of conversational flows that prioritize patient engagement and user satisfaction.Stay up-to-date with industry trends and advancements in AI and related technologies relevant to healthcare.Propose and implement novel approaches to enhance prompt responsiveness and overall AI performance.Develop testing protocols to evaluate the effectiveness of AI prompts and iterate based on results.Ensure the robustness and reliability of prompts in handling diverse patient queries and scenarios.

Qualifications

Bachelor’s degree in computer science or relevant experience.Experience in the healthcare domain (2+ years) with understanding of healthcare terminologies, practices, and concepts. Experience working with primary care providers will be a big plus.Proven experience (1+ years) in designing and writing prompts or conversational interfaces in AI applications, preferably within the healthcare domain.Experience with Python and Generative APIs like OpenAI / Bedrock / Hugging Face. Excellent problem-solving skills and the ability to think creatively.Strong communication skills to translate complex functional and technical concepts into user-friendly prompts.

Lumeris is an EEO/AA employer M/F/V/D.

The hiring range for this position is:

$105,780.00-$142,142.25

Factors that may be used to determine your actual pay rate include your specific skills, experience, qualifications, location, and comparison to other employees already in this role. This role may also be eligible for incentive compensation. At Lumeris, we are committed to providing a total rewards package that supports your overall well-being. Our benefits include medical, vision, dental, well-being programs, 401(k) with company matching, life insurance, paid time off including paid leave, and so much more. Learn more by visiting our Careers Page.

Member Facing Position: 

No- Not Member or Patient Facing Position

Location:
Massachusetts

Time Type:
Full time

Lumeris and its partners are committed to protecting our high-risk members & prospects when conducting business in-person. All personnel who interact with at-risk members or prospects are required to have completed, at a minimum, the initial series of an approved COVID-19 vaccine. If this role has been identified as member-facing, proof of vaccination will be required as a condition of employment.",142142.25,,105780.0,YEARLY,Full-time,"Cambridge, MA",87.0,1736995198000,,602.0,https://www.linkedin.com/jobs/view/4125195869/?trk=jobs_biz_prem_srch,https://lumeris.wd1.myworkdayjobs.com/LC/job/Massachusetts/Prompt-Engineer_R0006639?source=LinkedIn,OffsiteApply,1743993409000,,Entry level,,1739626083000,lumeris.wd1.myworkdayjobs.com,0,FULL_TIME,USD,BASE_SALARY,1739999881
4127575267,72292714.0,Prompt Engineer,"Seeking an innovative Prompt Engineer to revolutionize business operations through AI-driven automation in the online grocery sector. You'll craft sophisticated prompts, integrate large language models into workflows, and collaborate closely with a Business Integration Engineer to unlock the potential of end-to-end automation. The ideal candidate has expertise in LLM technologies, agent-based reasoning, and a passion for developing practical, intelligent solutions that transform complex data processing. Strong skills in Python, prompt engineering, and Retrieval-Augmented Generation are key to driving our vision of an autonomous organization.
What will be your key responsibilities:Design and Refine Prompts: Craft and optimize prompts for large language models and occasionally create agent flows to power end-to-end automationIntegrate AI: Work closely with a Business Integration Engineer to embed LLMs into tools like Make or serverless functions. Ensure solutions are flexible, data-driven, easy to maintain, and can interact with our backend and internal toolsetsProactive Innovation: Actively analyze workflows involving complex or unstructured data to identify inefficiencies. Propose prompt-based improvements and AI-driven solutions—leveraging Retrieval-Augmented Generation (RAG) and vector search—to refine reasoning and decision-makingOwn Your Solutions: After onboarding, independently manage prompt-related projects, maintain quality, and quickly resolve production issues
What experience should you have:LLM Expertise: Proven skill in crafting effective prompts for large language models and experience with Retrieval Augmented Generation (RAG)Agent-Based Reasoning: Some experience with agent-based systems or a strong willingness to learn how to create autonomous agents that can plan, reason, and execute actions toward defined goalsData and Integration Familiarity: Comfortable with APIs, simple ETLs, and basic SQL. Able to connect LLM outputs to various systems without overcomplicating the processDevelopment Knowledge: Familiarity with programming concepts and at least one high-level programming language (preferably Python)Pragmatic Engineering: Deliver practical solutions without over-engineering. Maintain a realistic understanding of state-of-the-art capabilitiesFluent English
🔍 Why Rohlik?Direct impact on company resultsInnovation over trend-following💡Dog-friendly office🐶Unlimited holidays🏝Hybrid working model, 3 days in the office and 2 days at your home office + flexible working hours ⌚Rohlik premium for free, 10% discount🥐Free kindergarten services for employees👼Inspiring meetings, lots of food, a great team, and many more!🌈",,,,,Full-time,"Prague, Czechia",16.0,1737043281000,,296.0,https://www.linkedin.com/jobs/view/4127575267/?trk=jobs_biz_prem_srch,https://career.rohlik.group/list/prompt-engineer-for-ai-driven-automation,OffsiteApply,1742227281000,,Mid-Senior level,,1739544840000,,1,FULL_TIME,,,1740627515
4127873080,96139831.0,Prompt Engineer,"DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule.
We are looking for a proficient Prompt Engineer to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.
To apply to this role, you will need to be proficient in either Python and/or JavaScript. Your role will require proficiency in at least one programming language (JavaScript, Python, C#, C++, HTML, SQL, or Swift) in order to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.
Benefits:
This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume work
Responsibilities:
Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performance
Qualifications:
Fluency in English (native or bilingual level)Proficient in either Python and/or JavaScriptExcellent writing and grammar skillsA bachelor's degree (completed or in progress)Previous experience as a Software Developer, Coder, Software Engineer, or Programmer
Note: Payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD. This job is only available to those in the US, UK, Canada, Australia, or New Zealand. Those located outside of these countries will not see work or assessments available on our site at this time.",,,,,Contract,"Portland, Oregon Metropolitan Area",122.0,1737136456000,1.0,917.0,https://www.linkedin.com/jobs/view/4127873080/?trk=jobs_biz_prem_srch,https://app.dataannotation.tech/worker_signup?projects=PROG_SA&worker_src=L&utm_source=linkedin&utm_medium=listing&utm_campaign=generalist&utm_adgroup=prompt_engineer&utm_content=portland_or&post_id=,OffsiteApply,1750096456000,,,,1739463567000,,0,CONTRACT,,,1739999812
4129180646,1033.0,AI Prompt Engineer,"prompt e prompt e

",,,,,Full-time,"Shanghai, Shanghai, China",28.0,1737377601000,,212.0,https://www.linkedin.com/jobs/view/4129180646/?trk=jobs_biz_prem_srch,https://www.accenture.com/cn-en/careers/jobdetails?id=12395453_en&src=LINKEDINJP,OffsiteApply,1742345614000,,Entry level,,1737377601000,www.accenture.com,0,FULL_TIME,,,1740627515
